time,voltage
3103.4,4.22379
3103.5,4.21085
3103.6,4.1979
3103.7,4.18495
3103.8,4.17199
3103.9,4.15902
3104,4.14605
3104.1,4.13306
3104.2,4.12007
3104.3,4.10708
3104.4,4.09407
3104.5,4.08106
3104.6,4.06805
3104.7,4.05502
3104.8,4.04199
3104.9,4.02895
3105,4.0159
3105.1,4.00284
3105.2,3.98978
3105.3,3.97671
3105.4,3.96363
3105.5,3.95055
3105.6,3.93746
3105.7,3.92436
3105.8,3.91125
3105.9,3.89814
3106,3.88502
3106.1,3.87189
3106.2,3.85875
3106.3,3.84561
3106.4,3.83246
3106.5,3.8193
3106.6,3.80613
3106.7,3.79296
3106.8,3.77977
3106.9,3.76659
3107,3.75339
3107.1,3.74019
3107.2,3.72697
3107.3,3.71375
3107.4,3.70053
3107.5,3.68729
3107.6,3.67405
3107.7,3.6608
3107.8,3.64754
3107.9,3.63427
3108,3.621
3108.1,3.60772
3108.2,3.59443
3108.3,3.58114
3108.4,3.56783
3108.5,3.55452
3108.6,3.5412
3108.7,3.52787
3108.8,3.51454
3108.9,3.50119
3109,3.48784
3109.1,3.47448
3109.2,3.46112
3109.3,3.44774
3109.4,3.43436
3109.5,3.42097
3109.6,3.40757
3109.7,3.39416
3109.8,3.38075
3109.9,3.36733
3110,3.3539
3110.1,3.34046
3110.2,3.32701
3110.3,3.31356
3110.4,3.3001
3110.5,3.28663
3110.6,3.27315
3110.7,3.25966
3110.8,3.24617
3110.9,3.23267
3111,3.21916
3111.1,3.20564
3111.2,3.19211
3111.3,3.17858
3111.4,3.16503
3111.5,3.15148
3111.6,3.13792
3111.7,3.12435
3111.8,3.11078
3111.9,3.09719
3112,3.0836
3112.1,3.07
3112.2,3.05639
3112.3,3.04278
3112.4,3.02915
3112.5,3.01552
3112.6,3.00188
3112.7,2.98823
3112.8,2.97457
3112.9,2.9609
3113,2.94722
3113.1,2.93354
3113.2,2.91985
3113.3,2.90615
3113.4,2.89244
3113.5,2.87872
3113.6,2.865
3113.7,2.85126
3113.8,2.83752
3113.9,2.82377
3114,2.81001
3114.1,2.79624
3114.2,2.78247
3114.3,2.76868
3114.4,2.75489
3114.5,2.74108
3114.6,2.72727
3114.7,2.71345
3114.8,2.69963
3114.9,2.68579
3115,2.67194
3115.1,2.65809
3115.2,2.64423
3115.3,2.63036
3115.4,2.61648
3115.5,2.60259
3115.6,2.58869
3115.7,2.57479
3115.8,2.56087
3115.9,2.54695
3116,2.53302
3116.1,2.51907
3116.2,2.50512
3116.3,2.49117
3116.4,2.4772
3116.5,2.46322
3116.6,2.44924
3116.7,2.43524
3116.8,2.42124
3116.9,2.40723
3117,2.39321
3117.1,2.37918
3117.2,2.36514
3117.3,2.35109
3117.4,2.33704
3117.5,2.32297
3117.6,2.3089
3117.7,2.29482
3117.8,2.28072
3117.9,2.26662
3118,2.25251
3118.1,2.23839
3118.2,2.22426
3118.3,2.21013
3118.4,2.19598
3118.5,2.18182
3118.6,2.16766
3118.7,2.15349
3118.8,2.1393
3118.9,2.12511
3119,2.11091
3119.1,2.0967
3119.2,2.08248
3119.3,2.06825
3119.4,2.05401
3119.5,2.03977
3119.6,2.02551
3119.7,2.01124
3119.8,1.99697
3119.9,1.98268
3120,1.96839
3120.1,1.95409
3120.2,1.93977
3120.3,1.92545
3120.4,1.91112
3120.5,1.89678
3120.6,1.88243
3120.7,1.86807
3120.8,1.8537
3120.9,1.83933
3121,1.82494
3121.1,1.81054
3121.2,1.79614
3121.3,1.78172
3121.4,1.76729
3121.5,1.75286
3121.6,1.73842
3121.7,1.72396
3121.8,1.7095
3121.9,1.69502
3122,1.68054
3122.1,1.66605
3122.2,1.65155
3122.3,1.63704
3122.4,1.62252
3122.5,1.60799
3122.6,1.59344
3122.7,1.57889
3122.8,1.56434
3122.9,1.54977
3123,1.53519
3123.1,1.5206
3123.2,1.506
3123.3,1.49139
3123.4,1.47677
3123.5,1.46215
3123.6,1.44751
3123.7,1.43286
3123.8,1.4182
3123.9,1.40354
3124,1.38886
3124.1,1.37417
3124.2,1.35948
3124.3,1.34477
3124.4,1.33005
3124.5,1.31533
3124.6,1.30059
3124.7,1.28584
3124.8,1.27109
3124.9,1.25632
3125,1.24154
3125.1,1.22676
3125.2,1.21196
3125.3,1.19716
3125.4,1.18234
3125.5,1.16751
3125.6,1.15268
3125.7,1.13783
3125.8,1.12297
3125.9,1.10811
3126,1.09323
3126.1,1.07834
3126.2,1.06345
3126.3,1.04854
3126.4,1.03362
3126.5,1.01869
3126.6,1.00375
3126.7,0.98881
3126.8,0.97385
3126.9,0.95888
3127,0.9439
3127.1,0.92891
3127.2,0.91391
3127.3,0.8989
3127.4,0.88388
3127.5,0.86885
3127.6,0.85381
3127.7,0.83876
3127.8,0.8237
3127.9,0.80863
3128,0.79354
3128.1,0.77845
3128.2,0.76335
3128.3,0.74824
3128.4,0.73311
3128.5,0.71798
3128.6,0.70283
3128.7,0.68768
3128.8,0.67251
3128.9,0.65733
3129,0.64215
3129.1,0.62695
3129.2,0.61174
3129.3,0.59652
3129.4,0.58129
3129.5,0.56605
3129.6,0.5508
3129.7,0.53554
3129.8,0.52027
3129.9,0.50499
3130,0.4897
3130.1,0.47439
3130.2,0.45908
3130.3,0.44375
3130.4,0.42842
3130.5,0.41307
3130.6,0.39771
3130.7,0.38234
3130.8,0.36696
3130.9,0.35157
3131,0.33617
3131.1,0.32076
3131.2,0.30534
3131.3,0.28991
3131.4,0.27446
3131.5,0.25901
3131.6,0.24354
3131.7,0.22807
3131.8,0.21258
3131.9,0.19708
3132,0.18157
3132.1,0.16605
3132.2,0.15052
3132.3,0.13498
3132.4,0.11942
3132.5,0.10386
3132.6,0.08828
3132.7,0.0727
3132.8,0.0571
3132.9,0.04149
3133,0.02587
3133.1,0.01024
3133.2,-0.0054
3133.3,-0.02105
3133.4,-0.03672
3133.5,-0.05239
3133.6,-0.06808
3133.7,-0.08378
3133.8,-0.09949
3133.9,-0.11521
3134,-0.13094
3134.1,-0.14668
3134.2,-0.16243
3134.3,-0.1782
3134.4,-0.19397
3134.5,-0.20976
3134.6,-0.22556
3134.7,-0.24137
3134.8,-0.25719
3134.9,-0.27302
3135,-0.28887
3135.1,-0.30472
3135.2,-0.32059
3135.3,-0.33647
3135.4,-0.35236
3135.5,-0.36826
3135.6,-0.38417
3135.7,-0.40009
3135.8,-0.41603
3135.9,-0.43198
3136,-0.44793
3136.1,-0.4639
3136.2,-0.47988
3136.3,-0.49588
3136.4,-0.51188
3136.5,-0.5279
3136.6,-0.54392
3136.7,-0.55996
3136.8,-0.57601
3136.9,-0.59208
3137,-0.60815
3137.1,-0.62423
3137.2,-0.64033
3137.3,-0.65644
3137.4,-0.67256
3137.5,-0.68869
3137.6,-0.70484
3137.7,-0.72099
3137.8,-0.73716
3137.9,-0.75334
3138,-0.76953
3138.1,-0.78573
3138.2,-0.80194
3138.3,-0.81817
3138.4,-0.83441
3138.5,-0.85066
3138.6,-0.86692
3138.7,-0.88319
3138.8,-0.89948
3138.9,-0.91577
3139,-0.93208
3139.1,-0.9484
3139.2,-0.96473
3139.3,-0.98108
3139.4,-0.99743
3139.5,-1.0138
3139.6,-1.03018
3139.7,-1.04657
3139.8,-1.06298
3139.9,-1.07939
3140,-1.09582
3140.1,-1.11226
3140.2,-1.12871
3140.3,-1.14518
3140.4,-1.16165
3140.5,-1.17814
3140.6,-1.19464
3140.7,-1.21115
3140.8,-1.22768
3140.9,-1.24421
3141,-1.26076
3141.1,-1.27732
3141.2,-1.2939
3141.3,-1.31048
3141.4,-1.32708
3141.5,-1.34369
3141.6,-1.36031
3141.7,-1.37694
3141.8,-1.39359
3141.9,-1.41025
3142,-1.42692
3142.1,-1.4436
3142.2,-1.46029
3142.3,-1.477
3142.4,-1.49372
3142.5,-1.51045
3142.6,-1.5272
3142.7,-1.54395
3142.8,-1.56072
3142.9,-1.5775
3143,-1.5943
3143.1,-1.6111
3143.2,-1.62792
3143.3,-1.64475
3143.4,-1.66159
3143.5,-1.67845
3143.6,-1.69532
3143.7,-1.7122
3143.8,-1.72909
3143.9,-1.746
3144,-1.76291
3144.1,-1.77984
3144.2,-1.79679
3144.3,-1.81374
3144.4,-1.83071
3144.5,-1.84769
3144.6,-1.86468
3144.7,-1.88169
3144.8,-1.89871
3144.9,-1.91574
3145,-1.93278
3145.1,-1.94983
3145.2,-1.9669
3145.3,-1.98398
3145.4,-2.00108
3145.5,-2.01818
3145.6,-2.0353
3145.7,-2.05243
3145.8,-2.06958
3145.9,-2.08674
3146,-2.10391
3146.1,-2.12109
3146.2,-2.13828
3146.3,-2.15549
3146.4,-2.17271
3146.5,-2.18995
3146.6,-2.20719
3146.7,-2.22445
3146.8,-2.24172
3146.9,-2.25901
3147,-2.2763
3147.1,-2.29361
3147.2,-2.31094
3147.3,-2.32827
3147.4,-2.34562
3147.5,-2.36298
3147.6,-2.38036
3147.7,-2.39775
3147.8,-2.41515
3147.9,-2.43256
3148,-2.44999
3148.1,-2.46743
3148.2,-2.48488
3148.3,-2.50234
3148.4,-2.51982
3148.5,-2.53731
3148.6,-2.55482
3148.7,-2.57233
3148.8,-2.58986
3148.9,-2.60741
3149,-2.62496
3149.1,-2.64253
3149.2,-2.66011
3149.3,-2.67771
3149.4,-2.69532
3149.5,-2.71294
3149.6,-2.73057
3149.7,-2.74822
3149.8,-2.76588
3149.9,-2.78355
3150,-2.80124
3150.1,-2.81894
3150.2,-2.83665
3150.3,-2.85438
3150.4,-2.87212
3150.5,-2.88987
3150.6,-2.90764
3150.7,-2.92542
3150.8,-2.94321
3150.9,-2.96102
3151,-2.97884
3151.1,-2.99667
3151.2,-3.01451
3151.3,-3.03237
3151.4,-3.05024
3151.5,-3.06813
3151.6,-3.08603
3151.7,-3.10394
3151.8,-3.12186
3151.9,-3.1398
3152,-3.15775
3152.1,-3.17572
3152.2,-3.1937
3152.3,-3.21169
3152.4,-3.22969
3152.5,-3.24771
3152.6,-3.26574
3152.7,-3.28379
3152.8,-3.30185
3152.9,-3.31992
3153,-3.33801
3153.1,-3.3561
3153.2,-3.37422
3153.3,-3.39234
3153.4,-3.41048
3153.5,-3.42863
3153.6,-3.4468
3153.7,-3.46498
3153.8,-3.48317
3153.9,-3.50138
3154,-3.5196
3154.1,-3.53783
3154.2,-3.55608
3154.3,-3.57434
3154.4,-3.59262
3154.5,-3.6109
3154.6,-3.6292
3154.7,-3.64752
3154.8,-3.66585
3154.9,-3.68419
3155,-3.70255
3155.1,-3.72091
3155.2,-3.7393
3155.3,-3.75769
3155.4,-3.7761
3155.5,-3.79453
3155.6,-3.81296
3155.7,-3.83142
3155.8,-3.84988
3155.9,-3.86836
3156,-3.88685
3156.1,-3.90536
3156.2,-3.92387
3156.3,-3.94241
3156.4,-3.96095
3156.5,-3.97951
3156.6,-3.99809
3156.7,-4.01668
3156.8,-4.03528
3156.9,-4.05389
3157,-4.07252
3157.1,-4.09116
3157.2,-4.10982
3157.3,-4.12849
3157.4,-4.14717
3157.5,-4.16587
3157.6,-4.18458
3157.7,-4.20331
3157.8,-4.22205
3157.9,-4.2408
3158,-4.25957
3158.1,-4.27835
3158.2,-4.29714
3158.3,-4.31595
3158.4,-4.33477
3158.5,-4.35361
3158.6,-4.37246
3158.7,-4.39132
3158.8,-4.4102
3158.9,-4.42909
3159,-4.44799
3159.1,-4.46691
3159.2,-4.48584
3159.3,-4.50479
3159.4,-4.52375
3159.5,-4.54273
3159.6,-4.56171
3159.7,-4.58072
3159.8,-4.59973
3159.9,-4.61876
3160,-4.63781
3160.1,-4.65686
3160.2,-4.67594
3160.3,-4.69502
3160.4,-4.71412
3160.5,-4.73323
3160.6,-4.75236
3160.7,-4.7715
3160.8,-4.79066
3160.9,-4.80983
3161,-4.82901
3161.1,-4.84821
3161.2,-4.86742
3161.3,-4.88665
3161.4,-4.90588
3161.5,-4.92514
3161.6,-4.94441
3161.7,-4.96369
3161.8,-4.98298
3161.9,-5.00229
3162,-5.02161
3162.1,-5.04095
3162.2,-5.0603
3162.3,-5.07967
3162.4,-5.09905
3162.5,-5.11844
3162.6,-5.13785
3162.7,-5.15727
3162.8,-5.17671
3162.9,-5.19616
3163,-5.21562
3163.1,-5.2351
3163.2,-5.25459
3163.3,-5.27409
3163.4,-5.29361
3163.5,-5.31315
3163.6,-5.3327
3163.7,-5.35226
3163.8,-5.37183
3163.9,-5.39142
3164,-5.41103
3164.1,-5.43065
3164.2,-5.45028
3164.3,-5.46993
3164.4,-5.48959
3164.5,-5.50926
3164.6,-5.52895
3164.7,-5.54865
3164.8,-5.56837
3164.9,-5.5881
3165,-5.6078
3165.1,-5.6276
3165.2,-5.6474
3165.3,-5.6672
3165.4,-5.687
3165.5,-5.7068
3165.6,-5.7266
3165.7,-5.7465
3165.8,-5.7663
3165.9,-5.7862
3166,-5.8061
3166.1,-5.826
3166.2,-5.8459
3166.3,-5.8658
3166.4,-5.8858
3166.5,-5.9057
3166.6,-5.9257
3166.7,-5.9457
3166.8,-5.9657
3166.9,-5.9857
3167,-6.0057
3167.1,-6.0258
3167.2,-6.0458
3167.3,-6.0659
3167.4,-6.086
3167.5,-6.1061
3167.6,-6.1262
3167.7,-6.1463
3167.8,-6.1665
3167.9,-6.1866
3168,-6.2068
3168.1,-6.227
3168.2,-6.2472
3168.3,-6.2674
3168.4,-6.2876
3168.5,-6.3078
3168.6,-6.3281
3168.7,-6.3484
3168.8,-6.3686
3168.9,-6.3889
3169,-6.4092
3169.1,-6.4296
3169.2,-6.4499
3169.3,-6.4703
3169.4,-6.4906
3169.5,-6.511
3169.6,-6.5314
3169.7,-6.5518
3169.8,-6.5722
3169.9,-6.5927
3170,-6.6131
3170.1,-6.6336
3170.2,-6.6541
3170.3,-6.6746
3170.4,-6.6951
3170.5,-6.7156
3170.6,-6.7361
3170.7,-6.7567
3170.8,-6.7773
3170.9,-6.7978
3171,-6.8184
3171.1,-6.839
3171.2,-6.8597
3171.3,-6.8803
3171.4,-6.9009
3171.5,-6.9216
3171.6,-6.9423
3171.7,-6.963
3171.8,-6.9837
3171.9,-7.0044
3172,-7.0251
3172.1,-7.0459
3172.2,-7.0666
3172.3,-7.0874
3172.4,-7.1082
3172.5,-7.129
3172.6,-7.1498
3172.7,-7.1707
3172.8,-7.1915
3172.9,-7.2124
3173,-7.2332
3173.1,-7.2541
3173.2,-7.275
3173.3,-7.2959
3173.4,-7.3169
3173.5,-7.3378
3173.6,-7.3588
3173.7,-7.3798
3173.8,-7.4007
3173.9,-7.4217
3174,-7.4428
3174.1,-7.4638
3174.2,-7.4848
3174.3,-7.5059
3174.4,-7.5269
3174.5,-7.548
3174.6,-7.5691
3174.7,-7.5902
3174.8,-7.6114
3174.9,-7.6325
3175,-7.6537
3175.1,-7.6748
3175.2,-7.696
3175.3,-7.7172
3175.4,-7.7384
3175.5,-7.7596
3175.6,-7.7809
3175.7,-7.8021
3175.8,-7.8234
3175.9,-7.8447
3176,-7.866
3176.1,-7.8873
3176.2,-7.9086
3176.3,-7.9299
3176.4,-7.9513
3176.5,-7.9726
3176.6,-7.994
3176.7,-8.0154
3176.8,-8.0368
3176.9,-8.0582
3177,-8.0797
3177.1,-8.1011
3177.2,-8.1226
3177.3,-8.144
3177.4,-8.1655
3177.5,-8.187
3177.6,-8.2085
3177.7,-8.2301
3177.8,-8.2516
3177.9,-8.2732
3178,-8.2947
3178.1,-8.3163
3178.2,-8.3379
3178.3,-8.3595
3178.4,-8.3811
3178.5,-8.4028
3178.6,-8.4244
3178.7,-8.4461
3178.8,-8.4678
3178.9,-8.4895
3179,-8.5112
3179.1,-8.5329
3179.2,-8.5546
3179.3,-8.5764
3179.4,-8.5981
3179.5,-8.6199
3179.6,-8.6417
3179.7,-8.6635
3179.8,-8.6853
3179.9,-8.7071
3180,-8.729
3180.1,-8.7508
3180.2,-8.7727
3180.3,-8.7946
3180.4,-8.8164
3180.5,-8.8384
3180.6,-8.8603
3180.7,-8.8822
3180.8,-8.9042
3180.9,-8.9261
3181,-8.9481
3181.1,-8.9701
3181.2,-8.9921
3181.3,-9.0141
3181.4,-9.0361
3181.5,-9.0582
3181.6,-9.0802
3181.7,-9.1023
3181.8,-9.1244
3181.9,-9.1465
3182,-9.1686
3182.1,-9.1907
3182.2,-9.2128
3182.3,-9.235
3182.4,-9.2571
3182.5,-9.2793
3182.6,-9.3015
3182.7,-9.3237
3182.8,-9.3459
3182.9,-9.3681
3183,-9.3904
3183.1,-9.4126
3183.2,-9.4349
3183.3,-9.4572
3183.4,-9.4795
3183.5,-9.5018
3183.6,-9.5241
3183.7,-9.5464
3183.8,-9.5688
3183.9,-9.5911
3184,-9.6135
3184.1,-9.6359
3184.2,-9.6583
3184.3,-9.6807
3184.4,-9.7031
3184.5,-9.7255
3184.6,-9.748
3184.7,-9.7705
3184.8,-9.7929
3184.9,-9.8154
3185,-9.8379
3185.1,-9.8604
3185.2,-9.883
3185.3,-9.9055
3185.4,-9.928
3185.5,-9.9506
3185.6,-9.9732
3185.7,-9.9958
3185.8,-10.0184
3185.9,-10.041
3186,-10.0636
3186.1,-10.0863
3186.2,-10.1089
3186.3,-10.1316
3186.4,-10.1542
3186.5,-10.1769
3186.6,-10.1996
3186.7,-10.2224
3186.8,-10.2451
3186.9,-10.2678
3187,-10.2906
3187.1,-10.3133
3187.2,-10.3361
3187.3,-10.3589
3187.4,-10.3817
3187.5,-10.4045
3187.6,-10.4274
3187.7,-10.4502
3187.8,-10.473
3187.9,-10.4959
3188,-10.5188
3188.1,-10.5417
3188.2,-10.5646
3188.3,-10.5875
3188.4,-10.6104
3188.5,-10.6334
3188.6,-10.6563
3188.7,-10.6793
3188.8,-10.7022
3188.9,-10.7252
3189,-10.7482
3189.1,-10.7712
3189.2,-10.7943
3189.3,-10.8173
3189.4,-10.8403
3189.5,-10.8634
3189.6,-10.8865
3189.7,-10.9096
3189.8,-10.9327
3189.9,-10.9558
3190,-10.9789
3190.1,-11.002
3190.2,-11.0252
3190.3,-11.0483
3190.4,-11.0715
3190.5,-11.0947
3190.6,-11.1179
3190.7,-11.1411
3190.8,-11.1643
3190.9,-11.1875
3191,-11.2107
3191.1,-11.234
3191.2,-11.2572
3191.3,-11.2805
3191.4,-11.3038
3191.5,-11.3271
3191.6,-11.3504
3191.7,-11.3737
3191.8,-11.3971
3191.9,-11.4204
3192,-11.4437
3192.1,-11.4671
3192.2,-11.4905
3192.3,-11.5139
3192.4,-11.5373
3192.5,-11.5607
3192.6,-11.5841
3192.7,-11.6075
3192.8,-11.631
3192.9,-11.6544
3193,-11.6779
3193.1,-11.7014
3193.2,-11.7249
3193.3,-11.7484
3193.4,-11.7719
3193.5,-11.7954
3193.6,-11.819
3193.7,-11.8425
3193.8,-11.8661
3193.9,-11.8896
3194,-11.9132
3194.1,-11.9368
3194.2,-11.9604
3194.3,-11.984
3194.4,-12.0076
3194.5,-12.0313
3194.6,-12.0549
3194.7,-12.0786
3194.8,-12.1022
3194.9,-12.1259
3195,-12.1496
3195.1,-12.1733
3195.2,-12.197
3195.3,-12.2207
3195.4,-12.2445
3195.5,-12.2682
3195.6,-12.292
3195.7,-12.3157
3195.8,-12.3395
3195.9,-12.3633
3196,-12.3871
3196.1,-12.4109
3196.2,-12.4347
3196.3,-12.4586
3196.4,-12.4824
3196.5,-12.5062
3196.6,-12.5301
3196.7,-12.554
3196.8,-12.5779
3196.9,-12.6017
3197,-12.6257
3197.1,-12.6496
3197.2,-12.6735
3197.3,-12.6974
3197.4,-12.7214
3197.5,-12.7453
3197.6,-12.7693
3197.7,-12.7933
3197.8,-12.8172
3197.9,-12.8412
3198,-12.8652
3198.1,-12.8893
3198.2,-12.9133
3198.3,-12.9373
3198.4,-12.9614
3198.5,-12.9854
3198.6,-13.0095
3198.7,-13.0336
3198.8,-13.0576
3198.9,-13.0817
3199,-13.1058
3199.1,-13.13
3199.2,-13.1541
3199.3,-13.1782
3199.4,-13.2024
3199.5,-13.2265
3199.6,-13.2507
3199.7,-13.2749
3199.8,-13.299
3199.9,-13.3232
3200,-13.3474
3200.1,-13.3716
3200.2,-13.3959
3200.3,-13.4201
3200.4,-13.4443
3200.5,-13.4686
3200.6,-13.4929
3200.7,-13.5171
3200.8,-13.5414
3200.9,-13.5657
3201,-13.59
3201.1,-13.6143
3201.2,-13.6386
3201.3,-13.663
3201.4,-13.6873
3201.5,-13.7116
3201.6,-13.736
3201.7,-13.7604
3201.8,-13.7847
3201.9,-13.8091
3202,-13.8335
3202.1,-13.8579
3202.2,-13.8823
3202.3,-13.9067
3202.4,-13.9312
3202.5,-13.9556
3202.6,-13.9801
3202.7,-14.0045
3202.8,-14.029
3202.9,-14.0535
3203,-14.0779
3203.1,-14.1024
3203.2,-14.1269
3203.3,-14.1515
3203.4,-14.176
3203.5,-14.2005
3203.6,-14.225
3203.7,-14.2496
3203.8,-14.2741
3203.9,-14.2987
3204,-14.3233
3204.1,-14.3479
3204.2,-14.3725
3204.3,-14.3971
3204.4,-14.4217
3204.5,-14.4463
3204.6,-14.4709
3204.7,-14.4955
3204.8,-14.5202
3204.9,-14.5448
3205,-14.5695
3205.1,-14.5942
3205.2,-14.6189
3205.3,-14.6435
3205.4,-14.6682
3205.5,-14.6929
3205.6,-14.7177
3205.7,-14.7424
3205.8,-14.7671
3205.9,-14.7918
3206,-14.8166
3206.1,-14.8413
3206.2,-14.8661
3206.3,-14.8909
3206.4,-14.9157
3206.5,-14.9405
3206.6,-14.9653
3206.7,-14.9901
3206.8,-15.0149
3206.9,-15.0397
3207,-15.0645
3207.1,-15.0894
3207.2,-15.1142
3207.3,-15.1391
3207.4,-15.1639
3207.5,-15.1888
3207.6,-15.2137
3207.7,-15.2386
3207.8,-15.2635
3207.9,-15.2884
3208,-15.3133
3208.1,-15.3382
3208.2,-15.3631
3208.3,-15.3881
3208.4,-15.413
3208.5,-15.438
3208.6,-15.4629
3208.7,-15.4879
3208.8,-15.5129
3208.9,-15.5379
3209,-15.5629
3209.1,-15.5879
3209.2,-15.6129
3209.3,-15.6379
3209.4,-15.6629
3209.5,-15.688
3209.6,-15.713
3209.7,-15.7381
3209.8,-15.7631
3209.9,-15.7882
3210,-15.8133
3210.1,-15.8383
3210.2,-15.8634
3210.3,-15.8885
3210.4,-15.9136
3210.5,-15.9388
3210.6,-15.9639
3210.7,-15.989
3210.8,-16.0141
3210.9,-16.0393
3211,-16.0644
3211.1,-16.0896
3211.2,-16.1148
3211.3,-16.14
3211.4,-16.1651
3211.5,-16.1903
3211.6,-16.2155
3211.7,-16.2407
3211.8,-16.266
3211.9,-16.2912
3212,-16.3164
3212.1,-16.3417
3212.2,-16.3669
3212.3,-16.3922
3212.4,-16.4174
3212.5,-16.4427
3212.6,-16.468
3212.7,-16.4933
3212.8,-16.5186
3212.9,-16.5439
3213,-16.5692
3213.1,-16.5945
3213.2,-16.6198
3213.3,-16.6451
3213.4,-16.6705
3213.5,-16.6958
3213.6,-16.7212
3213.7,-16.7466
3213.8,-16.7719
3213.9,-16.7973
3214,-16.8227
3214.1,-16.8481
3214.2,-16.8735
3214.3,-16.8989
3214.4,-16.9243
3214.5,-16.9498
3214.6,-16.9752
3214.7,-17.0006
3214.8,-17.0261
3214.9,-17.0516
3215,-17.077
3215.1,-17.1025
3215.2,-17.128
3215.3,-17.1535
3215.4,-17.179
3215.5,-17.2045
3215.6,-17.23
3215.7,-17.2555
3215.8,-17.2811
3215.9,-17.3066
3216,-17.3321
3216.1,-17.3577
3216.2,-17.3833
3216.3,-17.4088
3216.4,-17.4344
3216.5,-17.46
3216.6,-17.4856
3216.7,-17.5112
3216.8,-17.5368
3216.9,-17.5624
3217,-17.5881
3217.1,-17.6137
3217.2,-17.6393
3217.3,-17.665
3217.4,-17.6906
3217.5,-17.7163
3217.6,-17.742
3217.7,-17.7677
3217.8,-17.7934
3217.9,-17.8191
3218,-17.8448
3218.1,-17.8705
3218.2,-17.8962
3218.3,-17.922
3218.4,-17.9477
3218.5,-17.9735
3218.6,-17.9992
3218.7,-18.025
3218.8,-18.0508
3218.9,-18.0766
3219,-18.1024
3219.1,-18.1282
3219.2,-18.154
3219.3,-18.1798
3219.4,-18.2056
3219.5,-18.2315
3219.6,-18.2573
3219.7,-18.2832
3219.8,-18.309
3219.9,-18.3349
3220,-18.3608
3220.1,-18.3867
3220.2,-18.4126
3220.3,-18.4385
3220.4,-18.4644
3220.5,-18.4903
3220.6,-18.5163
3220.7,-18.5422
3220.8,-18.5682
3220.9,-18.5941
3221,-18.6201
3221.1,-18.6461
3221.2,-18.6721
3221.3,-18.6981
3221.4,-18.7241
3221.5,-18.7501
3221.6,-18.7761
3221.7,-18.8022
3221.8,-18.8282
3221.9,-18.8543
3222,-18.8804
3222.1,-18.9064
3222.2,-18.9325
3222.3,-18.9586
3222.4,-18.9847
3222.5,-19.0108
3222.6,-19.037
3222.7,-19.0631
3222.8,-19.0892
3222.9,-19.1154
3223,-19.1416
3223.1,-19.1677
3223.2,-19.1939
3223.3,-19.2201
3223.4,-19.2463
3223.5,-19.2726
3223.6,-19.2988
3223.7,-19.325
3223.8,-19.3513
3223.9,-19.3775
3224,-19.4038
3224.1,-19.4301
3224.2,-19.4564
3224.3,-19.4827
3224.4,-19.509
3224.5,-19.5353
3224.6,-19.5617
3224.7,-19.588
3224.8,-19.6144
3224.9,-19.6407
3225,-19.6671
3225.1,-19.6935
3225.2,-19.7199
3225.3,-19.7463
3225.4,-19.7727
3225.5,-19.7992
3225.6,-19.8256
3225.7,-19.8521
3225.8,-19.8786
3225.9,-19.905
3226,-19.9315
3226.1,-19.958
3226.2,-19.9846
3226.3,-20.0111
3226.4,-20.0376
3226.5,-20.0642
3226.6,-20.0908
3226.7,-20.1173
3226.8,-20.1439
3226.9,-20.1705
3227,-20.1972
3227.1,-20.2238
3227.2,-20.2504
3227.3,-20.2771
3227.4,-20.3038
3227.5,-20.3304
3227.6,-20.3571
3227.7,-20.3838
3227.8,-20.4106
3227.9,-20.4373
3228,-20.464
3228.1,-20.4908
3228.2,-20.5176
3228.3,-20.5444
3228.4,-20.5712
3228.5,-20.598
3228.6,-20.6248
3228.7,-20.6517
3228.8,-20.6785
3228.9,-20.7054
3229,-20.7323
3229.1,-20.7592
3229.2,-20.7861
3229.3,-20.813
3229.4,-20.84
3229.5,-20.867
3229.6,-20.8939
3229.7,-20.9209
3229.8,-20.9479
3229.9,-20.9749
3230,-21.002
3230.1,-21.029
3230.2,-21.0561
3230.3,-21.0832
3230.4,-21.1103
3230.5,-21.1374
3230.6,-21.1645
3230.7,-21.1917
3230.8,-21.2188
3230.9,-21.246
3231,-21.2732
3231.1,-21.3004
3231.2,-21.3276
3231.3,-21.3549
3231.4,-21.3821
3231.5,-21.4094
3231.6,-21.4367
3231.7,-21.464
3231.8,-21.4914
3231.9,-21.5187
3232,-21.5461
3232.1,-21.5734
3232.2,-21.6008
3232.3,-21.6283
3232.4,-21.6557
3232.5,-21.6831
3232.6,-21.7106
3232.7,-21.7381
3232.8,-21.7656
3232.9,-21.7931
3233,-21.8207
3233.1,-21.8482
3233.2,-21.8758
3233.3,-21.9034
3233.4,-21.931
3233.5,-21.9587
3233.6,-21.9863
3233.7,-22.014
3233.8,-22.0417
3233.9,-22.0694
3234,-22.0972
3234.1,-22.1249
3234.2,-22.1527
3234.3,-22.1805
3234.4,-22.2083
3234.5,-22.2362
3234.6,-22.264
3234.7,-22.2919
3234.8,-22.3198
3234.9,-22.3477
3235,-22.3757
3235.1,-22.4036
3235.2,-22.4316
3235.3,-22.4596
3235.4,-22.4876
3235.5,-22.5157
3235.6,-22.5438
3235.7,-22.5719
3235.8,-22.6
3235.9,-22.6281
3236,-22.6563
3236.1,-22.6845
3236.2,-22.7127
3236.3,-22.7409
